coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Wed Jun 02 08:45:55 +0000 2021,,,,0,1400010781241061377,,,,pl,,,1399786626612609030,175,1399839600168902657,PatrykJaki,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Czyli prezydenci opozycji: 
👉Poznań -cieszy się z okresu okupacji Polski  
👉Warszawa -wprost finansowany z niemieckich fundacji, po co lotnisko w Polsce jak jest w Berlinie 
👉Gdańsk -II wojna zaczęła się od „złego słowa Polaków” 
Analfabeci historyczni i lojalność zewnętrzna https://t.co/pJor6dt2Tn",https://twitter.com/RdzennyKujawiak/status/1400010781241061377,Mon May 25 08:34:20 +0000 2015,3297620584,false,Colonel of the Polish Army (retired)  Veteran of UN peacekeeping missions,20711,848,197,35,"Polska.Berlin.Milwaukee, WI",RdzennyKujawiak,RdzennyKujawiak,133373,,,false
,Wed Jun 02 08:34:00 +0000 2021,,,,0,1400007782108209153,,,,pl,,,,3,1399987908510105609,SKM_Warszawa,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ℹ️ Podczas czerwcowego długiego weekendu nastąpią zmiany w kursowaniu niektórych linii Warszawskiego Transportu Publicznego, w tym również pociągów #SKM.

Szczegóły: https://t.co/aIVSOlVWAa https://t.co/pSR3jRCAFn",https://twitter.com/pawel_lisiewicz/status/1400007782108209153,Sun Feb 03 18:17:29 +0000 2013,1145835186,false,Manager projektów publicznych. MBA&@HansardScholarsLSE. Ex szef Gabinetu Prezydenta RP/Ministerstwo Skarbu/@FundacjaFOR. Prywatnie/RT≠poparcie/#NieBądźObojętny.,15724,3332,2793,12,"Poznań, Wielkopolska, Warszawa",Pawel Lisiewicz🗽🇵🇱🇪🇺🇺🇸🇺🇦🚄,pawel_lisiewicz,15633,,,false
,Wed Jun 02 08:26:26 +0000 2021,,,,2,1400005875818024961,Gustaw_Cykorz,1400005618564485127,1263360387954638800,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Gustaw_Cykorz @trzaskowski_ @SKM_Warszawa @warszawa @WTP_Warszawa Ćpasz nie pisz‼️,https://twitter.com/grzegorz355/status/1400005875818024961,Mon Dec 19 10:55:04 +0000 2011,440739954,false,"Martw się, co inni ludzie o tobie myślą, a zawsze będziesz ich więźniem.
Data urodzenia 24/02",202803,14063,8901,21,Szkocja ☀  ,Gregor355📢🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺,grzegorz355,87179,,,false
,Wed Jun 02 08:41:24 +0000 2021,,,,0,1400009643959541765,,,,pl,,,,54,1400005093156691970,trzaskowski_,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pierwszy z 21 nowych pociągów @SKM_Warszawa już w docelowych barwach!🙂 Kolejny etap to montaż wyposażenia oraz dodatkowych elementów, jak Wi-Fi, ładowarki USB, automaty biletowe czy ratujące życie defibrylatory AED. Pierwsze nowe pociągi trafią do @warszawa już wiosną 2022 r. https://t.co/7NYFzsXjGh",https://twitter.com/AKTYWNAWARSZAWA/status/1400009643959541765,Wed Mar 27 09:03:08 +0000 2013,1306967120,false,"Oficjalny profil Stołecznego Centrum Sportu AKTYWNA WARSZAWA. 
Organizujemy biegi, turnieje, dbamy o najmłodszych. Sprawdź, co dla Ciebie mamy, odwiedź Ośrodki.",3544,1456,215,11,"Warszawa, Polska",AKTYWNA WARSZAWA,AKTYWNAWARSZAWA,3804,,http://www.aktywnawarszawa.pl,false
,Wed Jun 02 08:31:03 +0000 2021,Warszawa,,,0,1400007037183004678,,,,pl,,,,13,1399994401850527744,pisorgpl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minister @MZ_GOV_PL @a_niedzielski w #Warszawa: Obserwujemy spadek liczby zakażeń i hospitalizacji, coraz mniejszy jest również odsetek pozytywnych testów na COVID- 19. Dynamika spadków zakażeń jest wysoka.",https://twitter.com/k_wilamowski/status/1400007037183004678,Thu Dec 10 12:06:04 +0000 2020,1337005544146673666,true,,24779,144,562,1,,Krzysztof,k_wilamowski,20475,,,false
,Wed Jun 02 08:27:02 +0000 2021,,,https://twitter.com/warszawa/status/1399999231386001408,11,1400006029442748416,,,,pl,,false,1399999231386001408,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",podoba mi sie to zdjecie bo wyglada jak tramwaj zapierdalajacy zeby rozjechac wszystkich pieszych https://t.co/WZsqgk7v3h,https://twitter.com/knaveryact/status/1400006029442748416,Thu Dec 29 18:54:17 +0000 2011,449990706,false,you can’t take emo out of a kid // she/her,14326,143,241,1,"Warsaw, Poland",MJ,knaveryact,32406,,,false
,Wed Jun 02 08:27:24 +0000 2021,,,,0,1400006118831755265,trzaskowski_,1400005093156691970,370112160,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@trzaskowski_ @SKM_Warszawa @warszawa @WTP_Warszawa No ładnie się prezentują nie powiem, duży plus że to od @NewagSa, oby bilety były tanie 😀",https://twitter.com/koprowiczz/status/1400006118831755265,Mon Sep 03 11:01:27 +0000 2018,1036569855959486464,false,"🏀, CSGO enjoyer",11476,127,494,2,"Gdynia, Polska",Kiilimm 🇵🇱 💯,koprowiczz,2556,,,false
,Wed Jun 02 08:27:37 +0000 2021,,,,0,1400006175727423488,sheykochanie,1399816149265793029,1271137160754860000,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sheykochanie Warszawa,https://twitter.com/xyhaxfs/status/1400006175727423488,Sun Feb 07 19:56:24 +0000 2021,1358504858060546053,false,I love you 3000,3698,8,115,0,,półlitrówa,xyhaxfs,384,,,false
,Wed Jun 02 08:32:44 +0000 2021,KPRM Warszawa,,,0,1400007462388998144,,,,pl,,,,12,1400005063993614339,pisorgpl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minister w #KPRM @michaldworczyk w #Warszawa: W Polsce od 2006 roku działa program Konstantego Kalinowskiego, w ramach tego programu ponad 1700 studentów z Białorusi oraz pracowników naukowych otrzymało wsparcie.",https://twitter.com/antysovieticus/status/1400007462388998144,Wed Aug 26 07:55:44 +0000 2015,3444853397,false,"Przynajmniej wasi zmarli są tam bezpieczni od rekinów.
- Tak - odparł poważnie kapitan - od rekinów i od ludzi!",111669,1246,3216,1,,NAUTILUS,antysovieticus,41374,,,false
,Wed Jun 02 08:35:49 +0000 2021,Nordica Tallin Warszawa LOT,,,0,1400008237756432389,,,,pl,,,,4,1400008184283209730,PiotrBozyk,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#Nordica powróciła z rejsami do🇵🇱. Loty na trasie #Tallin-#Warszawa dla #LOT wykonywane będą codziennie/Nordica returned with flights to🇵🇱. Flights between @TLLairport-#Warsaw @ChopinAirport for @LOTPLAirlines will be operated daily with Mitsubishi CRJ900👉https://t.co/bc6FiGbbIC https://t.co/BhRQNuYxFW,https://twitter.com/RynekLotniczy/status/1400008237756432389,Mon Mar 20 11:19:11 +0000 2017,843783976879886336,false,"Rynek Lotniczy to portal Zespołu Doradców Gospodarczych TOR poświęcony branży lotniczej. Piszemy o lotniskach, przewoźnikach, producentach oraz przemyśle.",3990,3051,422,30,"Plac Bankowy 2, Warszawa",Rynek Lotniczy,RynekLotniczy,5083,,http://www.rynek-lotniczy.pl,false
,Wed Jun 02 08:24:29 +0000 2021,IIRP,https://twitter.com/SJABT34/status/1399952908221886466/photo/1,,0,1400005386078412800,,,,pl,,false,,25,1399952908221886466,SJABT34,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1934. Warszawa. 
Salon Polskiego Fiata.
📷 Czesław Olszewski. #IIRP https://t.co/uCwXMizn9s",https://twitter.com/raszkiewicz1/status/1400005386078412800,Sat Jun 21 12:42:13 +0000 2014,2628424605,false,"Ełk. Mazury. Sport, polityka i społeczeństwo, wojsko, ekonomia, energetyka, nauka, muzyka i film.",36370,390,351,20,,Paweł Raszkiewicz,raszkiewicz1,52425,,,false
,Wed Jun 02 08:31:46 +0000 2021,Warszawa,,,0,1400007218095923202,,,,pl,,,,9,1399998566702227463,pisorgpl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minister @MZ_GOV_PL @a_niedzielski w #Warszawa: Od 6 czerwca przywracamy możliwość prowadzenia w sposób tradycyjny targów, konferencji i wystaw z tym samym limitem, który dotyczy innych eventów, czyli 1 osoba na 15m2.",https://twitter.com/darekmarcin1/status/1400007218095923202,Mon Jan 30 18:14:40 +0000 2017,826131532217798658,false,"Dariusz- Polska
Konserwatyzm",169434,3390,2463,3,"Sanok, Polska",Dariusz -Polska 🇵🇱🇺🇸🇰🇷,darekmarcin1,309887,,,false
,Wed Jun 02 08:23:25 +0000 2021,,,,0,1400005115566768130,,,,pl,,,,11,1399999231386001408,warszawa,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Uwaga jedzie tramwaj❗ W związku z nowymi przepisami piesi wchodzący na pasy mają pierwszeństwo przed każdym pojazdem z wyjątkiem tramwaju. 🚋 By o tym nie zapominać Tramwaje Warszawskie zajęły się dodatkowym znakowaniem przejść dla pieszych. 🚦 https://t.co/hHOqYqizxY,https://twitter.com/stanislawalwo/status/1400005115566768130,Wed Jan 04 19:27:37 +0000 2017,816727802766565376,false,,274108,1672,719,6,"Legionowo, Polska",Stanislawa,stanislawalwo,117672,,,false
,Wed Jun 02 08:28:06 +0000 2021,,,,0,1400006298050121728,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sumiibuu ja pod warszawa mieszkam znaczy no dosyć daleko ale mam dojazd i zdarza mi sie bywacXD i chodzilam do szkoly tam,https://twitter.com/duzymozgczas/status/1400006298050121728,Thu Apr 30 14:32:39 +0000 2020,1255867633393688578,false,jak zarobić a się nie narobić || intp 5w4 || dfi under 16 ||,24252,160,169,5,she/her 19,zofia,duzymozgczas,22106,,,false
,Wed Jun 02 08:43:05 +0000 2021,,,,0,1400010067219464192,,,,pl,,,,54,1400005093156691970,trzaskowski_,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Pierwszy z 21 nowych pociągów @SKM_Warszawa już w docelowych barwach!🙂 Kolejny etap to montaż wyposażenia oraz dodatkowych elementów, jak Wi-Fi, ładowarki USB, automaty biletowe czy ratujące życie defibrylatory AED. Pierwsze nowe pociągi trafią do @warszawa już wiosną 2022 r. https://t.co/7NYFzsXjGh",https://twitter.com/warszawa/status/1400010067219464192,Wed Oct 06 14:07:01 +0000 2010,199290168,false,Oficjalny profil miasta stołecznego Warszawy | The official account of the Capital City of Warsaw,15095,314425,201,277,"Warszawa, Polska",Warszawa,warszawa,41906,,https://www.um.warszawa.pl,false
,Wed Jun 02 08:36:49 +0000 2021,,,,0,1400008488147996672,,,,pl,,,,54,1400005093156691970,trzaskowski_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pierwszy z 21 nowych pociągów @SKM_Warszawa już w docelowych barwach!🙂 Kolejny etap to montaż wyposażenia oraz dodatkowych elementów, jak Wi-Fi, ładowarki USB, automaty biletowe czy ratujące życie defibrylatory AED. Pierwsze nowe pociągi trafią do @warszawa już wiosną 2022 r. https://t.co/7NYFzsXjGh",https://twitter.com/f_sterczewski/status/1400008488147996672,Sat Aug 25 09:54:16 +0000 2012,779992056,false,"Poseł na Sejm RP / MP from Poland 
#Poznań #StandWithUkraine 🇺🇦🤝🇵🇱 #MakeZbiorKomGreatAgain 🚂",70644,34690,4410,130,"Poznań, Polska",Franek Sterczewski,f_sterczewski,12082,,https://www.facebook.com/Franek-Sterczewski-178276012920766/,true
,Wed Jun 02 08:23:48 +0000 2021,,,,0,1400005212203540480,,,,pl,,,,7,1399988033362051073,WitoldUrbanowic,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nowe Impulsy @NewagSa dla @SKM_Warszawa nabierają kształt i barw :) Pasażerów zaczną wozić latem przyszłego roku. Więcej: https://t.co/XiXtG06w7x https://t.co/bsQP4kx604,https://twitter.com/tomkisielek/status/1400005212203540480,Tue Jan 28 21:17:09 +0000 2014,2316085040,false,"Fotografia drogowa, kolejowa, miejska. Moje fotki z S14, S10 na SkyscraperCity.
Od marca 2021 redaktor: https://t.co/mk053cStJS. Od XII 2022 https://t.co/ic2W4w9Yz5",68908,835,645,1,"Łódź, Polska",Tomkisiel,tomkisielek,22599,,,false
